Origin,Destination,TimeRequest
6,8,2021-10-27 08:38:26
6,9,2021-10-27 08:13:55
6,10,2021-10-27 08:01:32
7,8,2021-10-27 08:29:58
7,9,2021-10-27 08:41:33
7,10,2021-10-27 08:47:17
8,9,2021-10-27 08:21:33
8,10,2021-10-27 08:52:25
9,10,2021-10-27 08:06:04
1,3,2021-10-27 09:38:14
1,4,2021-10-27 09:40:57
1,6,2021-10-27 09:33:48
1,7,2021-10-27 09:55:56
1,8,2021-10-27 09:06:06
1,9,2021-10-27 09:13:25
2,3,2021-10-27 09:15:46
2,4,2021-10-27 09:35:12
2,5,2021-10-27 09:35:00
2,6,2021-10-27 09:16:52
2,7,2021-10-27 09:11:31
2,8,2021-10-27 09:31:03
2,9,2021-10-27 09:37:58
2,10,2021-10-27 09:12:32
3,4,2021-10-27 09:59:20
3,5,2021-10-27 09:02:36
3,6,2021-10-27 09:54:33
3,7,2021-10-27 09:38:47
3,8,2021-10-27 09:44:46
3,9,2021-10-27 09:59:10
3,10,2021-10-27 09:01:03
4,5,2021-10-27 09:50:06
4,6,2021-10-27 09:09:10
4,7,2021-10-27 09:48:24
4,8,2021-10-27 09:56:32
4,9,2021-10-27 09:56:30
4,10,2021-10-27 09:35:47
5,6,2021-10-27 09:42:58
5,7,2021-10-27 09:03:25
5,8,2021-10-27 09:53:53
5,9,2021-10-27 09:49:31
5,10,2021-10-27 09:50:35
6,7,2021-10-27 09:42:44
6,8,2021-10-27 09:00:42
6,9,2021-10-27 09:18:22
6,10,2021-10-27 09:04:13
7,8,2021-10-27 09:45:06
7,9,2021-10-27 09:49:08
7,10,2021-10-27 09:58:31
8,9,2021-10-27 09:43:07
8,10,2021-10-27 09:02:28
9,10,2021-10-27 09:02:10
1,2,2021-10-27 10:05:39
1,3,2021-10-27 10:09:10
1,4,2021-10-27 10:41:45
1,5,2021-10-27 10:51:56
1,7,2021-10-27 10:42:39
1,8,2021-10-27 10:40:31
1,9,2021-10-27 10:06:27
1,10,2021-10-27 10:47:40
2,3,2021-10-27 10:15:13
2,4,2021-10-27 10:28:56
2,5,2021-10-27 10:44:15
2,6,2021-10-27 10:05:19
2,7,2021-10-27 10:42:56
2,8,2021-10-27 10:33:03
2,9,2021-10-27 10:44:29
2,10,2021-10-27 10:16:08
3,4,2021-10-27 10:40:22
3,5,2021-10-27 10:32:41
3,6,2021-10-27 10:53:08
3,7,2021-10-27 10:35:22
3,8,2021-10-27 10:54:22
3,9,2021-10-27 10:21:17
3,10,2021-10-27 10:33:33
4,5,2021-10-27 10:59:00
4,6,2021-10-27 10:22:19
4,7,2021-10-27 10:45:40
4,8,2021-10-27 10:39:32
4,9,2021-10-27 10:37:03
4,10,2021-10-27 10:19:09
5,6,2021-10-27 10:41:39
5,7,2021-10-27 10:00:44
5,8,2021-10-27 10:34:55
5,9,2021-10-27 10:48:26
5,10,2021-10-27 10:56:51
6,7,2021-10-27 10:27:31
6,8,2021-10-27 10:53:08
6,9,2021-10-27 10:22:17
6,10,2021-10-27 10:26:15
7,8,2021-10-27 10:13:34
7,9,2021-10-27 10:04:07
7,10,2021-10-27 10:20:55
8,9,2021-10-27 10:54:29
8,10,2021-10-27 10:34:54
9,10,2021-10-27 10:12:39
1,3,2021-10-27 11:42:24
1,4,2021-10-27 11:19:36
1,6,2021-10-27 11:06:35
1,7,2021-10-27 11:23:42
1,8,2021-10-27 11:30:16
1,10,2021-10-27 11:12:55
2,3,2021-10-27 11:48:36
2,4,2021-10-27 11:25:37
2,5,2021-10-27 11:09:27
2,6,2021-10-27 11:31:10
2,7,2021-10-27 11:22:31
2,8,2021-10-27 11:50:48
2,9,2021-10-27 11:45:06
2,10,2021-10-27 11:21:47
3,4,2021-10-27 11:36:04
3,5,2021-10-27 11:30:42
3,6,2021-10-27 11:33:28
3,7,2021-10-27 11:00:21
3,8,2021-10-27 11:18:41
3,9,2021-10-27 11:42:53
3,10,2021-10-27 11:48:09
4,5,2021-10-27 11:22:47
4,6,2021-10-27 11:22:48
4,7,2021-10-27 11:50:01
4,8,2021-10-27 11:57:37
4,9,2021-10-27 11:46:22
4,10,2021-10-27 11:23:24
5,6,2021-10-27 11:49:22
5,7,2021-10-27 11:59:24
5,8,2021-10-27 11:45:24
5,9,2021-10-27 11:35:10
5,10,2021-10-27 11:27:26
6,7,2021-10-27 11:58:42
6,8,2021-10-27 11:29:34
6,9,2021-10-27 11:39:57
6,10,2021-10-27 11:12:35
7,8,2021-10-27 11:51:39
7,9,2021-10-27 11:26:25
7,10,2021-10-27 11:49:41
8,9,2021-10-27 11:20:23
8,10,2021-10-27 11:36:27
9,10,2021-10-27 11:59:00
1,2,2021-10-27 12:19:31
1,3,2021-10-27 12:55:53
1,4,2021-10-27 12:44:32
1,5,2021-10-27 12:30:26
1,6,2021-10-27 12:40:58
1,7,2021-10-27 12:41:33
1,8,2021-10-27 12:31:43
1,9,2021-10-27 12:17:52
2,3,2021-10-27 12:55:46
2,4,2021-10-27 12:23:33
2,6,2021-10-27 12:35:14
2,7,2021-10-27 12:09:24
2,8,2021-10-27 12:00:28
2,9,2021-10-27 12:42:25
2,10,2021-10-27 12:12:11
3,4,2021-10-27 12:19:13
3,5,2021-10-27 12:05:37
3,7,2021-10-27 12:35:57
3,8,2021-10-27 12:06:09
3,9,2021-10-27 12:36:08
3,10,2021-10-27 12:31:53
4,5,2021-10-27 12:21:39
4,6,2021-10-27 12:04:47
4,7,2021-10-27 12:56:29
4,8,2021-10-27 12:56:09
4,9,2021-10-27 12:14:31
4,10,2021-10-27 12:40:32
5,6,2021-10-27 12:22:07
5,7,2021-10-27 12:38:34
5,8,2021-10-27 12:17:09
5,9,2021-10-27 12:40:10
5,10,2021-10-27 12:10:53
6,7,2021-10-27 12:54:04
6,8,2021-10-27 12:18:29
6,9,2021-10-27 12:05:02
6,10,2021-10-27 12:12:33
7,8,2021-10-27 12:33:03
7,9,2021-10-27 12:12:36
7,10,2021-10-27 12:01:31
8,9,2021-10-27 12:46:31
8,10,2021-10-27 12:01:28
9,10,2021-10-27 12:09:13
1,2,2021-10-27 13:29:46
1,4,2021-10-27 13:01:47
1,5,2021-10-27 13:30:02
1,6,2021-10-27 13:16:05
1,7,2021-10-27 13:39:35
1,8,2021-10-27 13:47:23
1,9,2021-10-27 13:34:25
1,10,2021-10-27 13:38:06
2,3,2021-10-27 13:51:06
2,4,2021-10-27 13:40:37
2,5,2021-10-27 13:29:01
2,6,2021-10-27 13:45:31
2,7,2021-10-27 13:20:22
2,8,2021-10-27 13:58:37
2,9,2021-10-27 13:45:26
2,10,2021-10-27 13:35:44
3,4,2021-10-27 13:21:25
3,5,2021-10-27 13:23:51
3,6,2021-10-27 13:57:24
3,7,2021-10-27 13:52:01
3,8,2021-10-27 13:50:50
3,9,2021-10-27 13:01:45
3,10,2021-10-27 13:06:32
4,5,2021-10-27 13:08:05
4,6,2021-10-27 13:00:20
4,7,2021-10-27 13:31:44
4,8,2021-10-27 13:38:07
4,9,2021-10-27 13:53:06
4,10,2021-10-27 13:46:25
5,6,2021-10-27 13:12:23
5,7,2021-10-27 13:51:07
5,8,2021-10-27 13:29:01
5,9,2021-10-27 13:42:12
5,10,2021-10-27 13:36:52
6,7,2021-10-27 13:44:48
6,8,2021-10-27 13:22:54
6,9,2021-10-27 13:26:08
6,10,2021-10-27 13:52:55
7,8,2021-10-27 13:31:57
7,9,2021-10-27 13:42:41
7,10,2021-10-27 13:02:15
8,9,2021-10-27 13:18:21
8,10,2021-10-27 13:02:40
9,10,2021-10-27 13:58:58
1,2,2021-10-27 14:37:33
1,4,2021-10-27 14:25:58
1,5,2021-10-27 14:39:36
1,6,2021-10-27 14:50:06
1,7,2021-10-27 14:18:40
1,8,2021-10-27 14:44:33
1,9,2021-10-27 14:08:29
1,10,2021-10-27 14:11:09
2,3,2021-10-27 14:00:07
2,4,2021-10-27 14:47:32
2,5,2021-10-27 14:47:14
2,6,2021-10-27 14:16:03
2,7,2021-10-27 14:44:01
2,8,2021-10-27 14:04:26
2,9,2021-10-27 14:46:50
2,10,2021-10-27 14:02:13
3,4,2021-10-27 14:58:25
3,6,2021-10-27 14:30:51
3,7,2021-10-27 14:51:23
3,8,2021-10-27 14:25:23
3,9,2021-10-27 14:14:37
4,5,2021-10-27 14:54:06
4,6,2021-10-27 14:21:30
4,7,2021-10-27 14:37:06
4,8,2021-10-27 14:43:34
4,9,2021-10-27 14:10:45
4,10,2021-10-27 14:57:51
5,6,2021-10-27 14:24:57
5,7,2021-10-27 14:18:58
5,8,2021-10-27 14:32:55
5,9,2021-10-27 14:04:20
5,10,2021-10-27 14:16:08
6,7,2021-10-27 14:26:12
6,8,2021-10-27 14:28:16
6,9,2021-10-27 14:26:32
6,10,2021-10-27 14:29:06
7,8,2021-10-27 14:01:59
7,9,2021-10-27 14:38:38
7,10,2021-10-27 14:52:27
8,9,2021-10-27 14:32:00
8,10,2021-10-27 14:02:41
9,10,2021-10-27 14:23:16
1,4,2021-10-27 15:57:48
1,5,2021-10-27 15:35:12
1,6,2021-10-27 15:28:22
1,7,2021-10-27 15:58:39
1,8,2021-10-27 15:55:25
1,9,2021-10-27 15:35:23
1,10,2021-10-27 15:55:17
2,3,2021-10-27 15:32:00
2,4,2021-10-27 15:51:10
2,5,2021-10-27 15:40:40
2,6,2021-10-27 15:58:41
2,7,2021-10-27 15:23:49
2,8,2021-10-27 15:55:41
2,9,2021-10-27 15:33:47
2,10,2021-10-27 15:52:32
3,4,2021-10-27 15:40:47
3,5,2021-10-27 15:48:38
3,6,2021-10-27 15:23:58
3,7,2021-10-27 15:24:03
3,8,2021-10-27 15:32:44
3,9,2021-10-27 15:38:39
3,10,2021-10-27 15:08:19
4,5,2021-10-27 15:43:33
4,6,2021-10-27 15:05:12
4,7,2021-10-27 15:28:36
4,8,2021-10-27 15:15:36
4,9,2021-10-27 15:54:50
4,10,2021-10-27 15:00:05
5,6,2021-10-27 15:49:04
5,7,2021-10-27 15:35:38
5,8,2021-10-27 15:51:56
5,9,2021-10-27 15:29:08
5,10,2021-10-27 15:25:00
6,7,2021-10-27 15:20:34
6,8,2021-10-27 15:25:28
6,9,2021-10-27 15:22:26
6,10,2021-10-27 15:21:01
7,8,2021-10-27 15:06:40
7,9,2021-10-27 15:07:54
7,10,2021-10-27 15:37:44
8,9,2021-10-27 15:20:19
8,10,2021-10-27 15:18:48
9,10,2021-10-27 15:45:33
1,2,2021-10-27 16:56:24
1,3,2021-10-27 16:29:24
1,4,2021-10-27 16:26:27
1,5,2021-10-27 16:11:08
1,6,2021-10-27 16:34:28
1,7,2021-10-27 16:37:00
1,8,2021-10-27 16:29:49
1,9,2021-10-27 16:07:12
1,10,2021-10-27 16:14:06
2,3,2021-10-27 16:04:48
2,4,2021-10-27 16:54:38
2,5,2021-10-27 16:03:22
2,6,2021-10-27 16:38:16
2,7,2021-10-27 16:47:08
2,8,2021-10-27 16:52:58
2,9,2021-10-27 16:22:45
2,10,2021-10-27 16:34:41
3,4,2021-10-27 16:49:20
3,5,2021-10-27 16:10:51
3,6,2021-10-27 16:21:01
3,7,2021-10-27 16:05:34
3,8,2021-10-27 16:57:59
3,9,2021-10-27 16:06:52
3,10,2021-10-27 16:41:47
4,5,2021-10-27 16:45:06
4,6,2021-10-27 16:08:25
4,7,2021-10-27 16:28:42
4,8,2021-10-27 16:36:27
4,9,2021-10-27 16:15:42
4,10,2021-10-27 16:24:58
5,6,2021-10-27 16:36:24
5,7,2021-10-27 16:05:32
5,8,2021-10-27 16:32:46
5,9,2021-10-27 16:02:23
5,10,2021-10-27 16:00:23
6,7,2021-10-27 16:42:11
6,8,2021-10-27 16:13:12
6,9,2021-10-27 16:19:34
6,10,2021-10-27 16:56:29
7,8,2021-10-27 16:02:27
7,9,2021-10-27 16:31:30
7,10,2021-10-27 16:10:37
8,9,2021-10-27 16:58:39
8,10,2021-10-27 16:52:45
9,10,2021-10-27 16:32:59
1,2,2021-10-27 17:59:58
1,3,2021-10-27 17:39:46
1,4,2021-10-27 17:49:15
1,6,2021-10-27 17:37:09
1,7,2021-10-27 17:33:17
1,8,2021-10-27 17:39:33
1,9,2021-10-27 17:00:56
1,10,2021-10-27 17:46:50
2,3,2021-10-27 17:37:22
2,4,2021-10-27 17:36:14
2,5,2021-10-27 17:10:20
2,6,2021-10-27 17:29:31
2,7,2021-10-27 17:00:26
2,8,2021-10-27 17:10:43
2,9,2021-10-27 17:46:33
2,10,2021-10-27 17:42:51
3,4,2021-10-27 17:50:10
3,5,2021-10-27 17:22:41
3,6,2021-10-27 17:00:35
3,7,2021-10-27 17:05:05
3,8,2021-10-27 17:20:04
3,9,2021-10-27 17:57:45
3,10,2021-10-27 17:34:43
4,5,2021-10-27 17:33:02
4,6,2021-10-27 17:22:01
4,7,2021-10-27 17:19:23
4,8,2021-10-27 17:13:36
4,9,2021-10-27 17:12:55
4,10,2021-10-27 17:12:57
5,6,2021-10-27 17:32:05
5,7,2021-10-27 17:36:46
5,8,2021-10-27 17:18:36
5,9,2021-10-27 17:56:10
5,10,2021-10-27 17:21:44
6,7,2021-10-27 17:34:48
6,8,2021-10-27 17:21:00
6,9,2021-10-27 17:18:06
6,10,2021-10-27 17:41:44
7,8,2021-10-27 17:40:08
7,9,2021-10-27 17:17:52
7,10,2021-10-27 17:29:09
8,9,2021-10-27 17:36:56
8,10,2021-10-27 17:19:52
9,10,2021-10-27 17:13:12
1,2,2021-10-27 18:49:25
1,3,2021-10-27 18:51:14
1,4,2021-10-27 18:37:17
1,5,2021-10-27 18:07:15
1,6,2021-10-27 18:09:33
1,7,2021-10-27 18:01:33
1,8,2021-10-27 18:18:54
1,9,2021-10-27 18:02:51
1,10,2021-10-27 18:32:44
2,4,2021-10-27 18:01:02
2,5,2021-10-27 18:23:50
2,6,2021-10-27 18:59:08
2,7,2021-10-27 18:36:06
2,8,2021-10-27 18:59:32
2,9,2021-10-27 18:10:20
2,10,2021-10-27 18:54:12
3,4,2021-10-27 18:37:40
3,5,2021-10-27 18:49:41
3,6,2021-10-27 18:23:59
3,7,2021-10-27 18:51:26
3,8,2021-10-27 18:56:03
3,9,2021-10-27 18:41:40
3,10,2021-10-27 18:45:33
4,5,2021-10-27 18:06:08
4,6,2021-10-27 18:35:16
4,7,2021-10-27 18:15:00
4,8,2021-10-27 18:19:29
4,9,2021-10-27 18:59:25
4,10,2021-10-27 18:13:45
5,6,2021-10-27 18:02:26
5,7,2021-10-27 18:45:02
5,8,2021-10-27 18:11:15
5,9,2021-10-27 18:58:33
5,10,2021-10-27 18:19:01
6,7,2021-10-27 18:28:02
6,8,2021-10-27 18:07:20
6,9,2021-10-27 18:01:42
6,10,2021-10-27 18:27:02
7,8,2021-10-27 18:11:07
7,9,2021-10-27 18:50:32
7,10,2021-10-27 18:18:52
8,9,2021-10-27 18:43:33
8,10,2021-10-27 18:14:22
9,10,2021-10-27 18:16:21
1,3,2021-10-27 19:06:48
1,5,2021-10-27 19:34:30
1,6,2021-10-27 19:42:27
1,7,2021-10-27 19:58:02
1,8,2021-10-27 19:31:01
1,9,2021-10-27 19:00:13
1,10,2021-10-27 19:26:54
2,3,2021-10-27 19:12:00
2,4,2021-10-27 19:03:00
2,5,2021-10-27 19:06:56
2,6,2021-10-27 19:52:45
2,7,2021-10-27 19:18:43
2,8,2021-10-27 19:57:16
2,9,2021-10-27 19:58:03
2,10,2021-10-27 19:37:06
3,4,2021-10-27 19:24:32
3,5,2021-10-27 19:00:38
3,6,2021-10-27 19:01:07
3,7,2021-10-27 19:47:31
3,8,2021-10-27 19:29:36
3,9,2021-10-27 19:28:18
3,10,2021-10-27 19:23:43
4,5,2021-10-27 19:53:29
4,6,2021-10-27 19:46:35
4,7,2021-10-27 19:09:05
4,8,2021-10-27 19:31:55
4,9,2021-10-27 19:05:07
4,10,2021-10-27 19:26:57
5,6,2021-10-27 19:50:38
5,7,2021-10-27 19:58:49
5,8,2021-10-27 19:34:30
5,9,2021-10-27 19:27:23
5,10,2021-10-27 19:28:51
6,7,2021-10-27 19:52:09
6,8,2021-10-27 19:21:05
6,9,2021-10-27 19:33:57
6,10,2021-10-27 19:59:07
7,8,2021-10-27 19:11:14
7,9,2021-10-27 19:56:21
7,10,2021-10-27 19:31:59
8,9,2021-10-27 19:00:09
8,10,2021-10-27 19:29:57
9,10,2021-10-27 19:28:57
1,2,2021-10-27 20:29:37
1,4,2021-10-27 20:53:40
1,5,2021-10-27 20:41:32
1,7,2021-10-27 20:46:48
1,8,2021-10-27 20:47:31
1,10,2021-10-27 20:36:57
2,3,2021-10-27 20:51:22
2,4,2021-10-27 20:53:21
2,5,2021-10-27 20:29:54
2,6,2021-10-27 20:26:47
2,7,2021-10-27 20:51:37
2,8,2021-10-27 20:15:24
2,9,2021-10-27 20:31:16
3,4,2021-10-27 20:04:48
3,5,2021-10-27 20:30:25
3,6,2021-10-27 20:04:10
3,7,2021-10-27 20:05:19
3,8,2021-10-27 20:39:55
3,9,2021-10-27 20:44:10
3,10,2021-10-27 20:15:35
4,5,2021-10-27 20:02:03
4,6,2021-10-27 20:41:22
4,7,2021-10-27 20:27:28
4,9,2021-10-27 20:53:56
4,10,2021-10-27 20:50:58
5,6,2021-10-27 20:46:22
5,7,2021-10-27 20:25:55
5,8,2021-10-27 20:02:04
5,9,2021-10-27 20:21:47
5,10,2021-10-27 20:16:12
6,7,2021-10-27 20:21:08
6,8,2021-10-27 20:48:24
6,9,2021-10-27 20:27:29
6,10,2021-10-27 20:15:17
7,8,2021-10-27 20:34:17
7,9,2021-10-27 20:30:25
7,10,2021-10-27 20:26:26
8,9,2021-10-27 20:08:19
8,10,2021-10-27 20:00:29
9,10,2021-10-27 20:15:19
1,2,2021-10-27 21:44:22
1,3,2021-10-27 21:41:11
1,5,2021-10-27 21:59:20
1,6,2021-10-27 21:37:04
1,7,2021-10-27 21:07:40
1,8,2021-10-27 21:56:57
1,9,2021-10-27 21:38:04
2,3,2021-10-27 21:37:54
2,4,2021-10-27 21:36:50
2,5,2021-10-27 21:05:31
2,6,2021-10-27 21:16:04
2,7,2021-10-27 21:30:50
2,8,2021-10-27 21:55:10
2,10,2021-10-27 21:55:14
3,6,2021-10-27 21:34:29
3,7,2021-10-27 21:50:33
3,8,2021-10-27 21:38:43
3,9,2021-10-27 21:04:58
4,5,2021-10-27 21:39:00
4,6,2021-10-27 21:10:07
4,7,2021-10-27 21:38:00
4,8,2021-10-27 21:39:09
4,10,2021-10-27 21:58:14
5,6,2021-10-27 21:00:23
5,7,2021-10-27 21:00:56
5,8,2021-10-27 21:53:00
5,9,2021-10-27 21:50:17
5,10,2021-10-27 21:26:31
6,7,2021-10-27 21:13:15
6,8,2021-10-27 21:12:49
6,9,2021-10-27 21:22:26
6,10,2021-10-27 21:37:06
7,8,2021-10-27 21:49:01
7,9,2021-10-27 21:03:29
7,10,2021-10-27 21:22:07
8,9,2021-10-27 21:50:34
8,10,2021-10-27 21:43:56
9,10,2021-10-27 21:42:20
1,5,2021-10-27 22:51:35
1,7,2021-10-27 22:09:21
1,8,2021-10-27 22:01:02
1,10,2021-10-27 22:52:10
2,4,2021-10-27 22:21:10
2,5,2021-10-27 22:24:00
2,6,2021-10-27 22:10:00
2,8,2021-10-27 22:46:34
2,9,2021-10-27 22:39:47
3,7,2021-10-27 22:19:08
3,8,2021-10-27 22:48:26
3,9,2021-10-27 22:44:36
4,5,2021-10-27 22:16:46
4,6,2021-10-27 22:59:29
4,7,2021-10-27 22:08:51
4,8,2021-10-27 22:57:49
4,9,2021-10-27 22:44:14
4,10,2021-10-27 22:08:49
5,6,2021-10-27 22:11:05
5,7,2021-10-27 22:21:40
5,8,2021-10-27 22:34:14
5,9,2021-10-27 22:53:40
5,10,2021-10-27 22:48:59
6,7,2021-10-27 22:13:02
6,8,2021-10-27 22:03:14
6,9,2021-10-27 22:13:29
6,10,2021-10-27 22:49:00
7,8,2021-10-27 22:25:08
7,9,2021-10-27 22:57:07
7,10,2021-10-27 22:55:51
8,9,2021-10-27 22:30:25
8,10,2021-10-27 22:37:01
9,10,2021-10-27 22:09:22
1,4,2021-10-27 23:20:28
1,8,2021-10-27 23:14:28
1,9,2021-10-27 23:20:26
2,5,2021-10-27 23:11:38
2,7,2021-10-27 23:21:59
2,9,2021-10-27 23:29:21
3,4,2021-10-27 23:18:56
3,5,2021-10-27 23:08:47
3,6,2021-10-27 23:08:54
3,7,2021-10-27 23:11:22
3,9,2021-10-27 23:48:22
3,10,2021-10-27 23:00:50
4,5,2021-10-27 23:08:28
4,6,2021-10-27 23:31:39
4,7,2021-10-27 23:17:27
4,8,2021-10-27 23:39:39
4,10,2021-10-27 23:51:44
5,6,2021-10-27 23:38:50
5,7,2021-10-27 23:33:38
5,9,2021-10-27 23:43:01
5,10,2021-10-27 23:39:20
6,7,2021-10-27 23:20:52
6,9,2021-10-27 23:11:30
6,10,2021-10-27 23:45:18
7,8,2021-10-27 23:41:29
7,9,2021-10-27 23:36:40
7,10,2021-10-27 23:04:36
8,9,2021-10-27 23:40:36
8,10,2021-10-27 23:31:51
9,10,2021-10-27 23:11:03
1,2,2021-10-28 00:38:21
1,3,2021-10-28 00:01:58
1,5,2021-10-28 00:26:36
1,10,2021-10-28 00:50:32
2,4,2021-10-28 00:12:30
2,5,2021-10-28 00:01:09
2,8,2021-10-28 00:28:53
3,4,2021-10-28 00:39:32
4,5,2021-10-28 00:47:28
4,7,2021-10-28 00:38:23
6,7,2021-10-28 00:37:53
7,9,2021-10-28 00:26:31
7,10,2021-10-28 00:56:30
8,10,2021-10-28 00:49:56
1,4,2021-10-28 01:44:21
1,8,2021-10-28 01:19:01
1,10,2021-10-28 01:49:06
2,4,2021-10-28 01:05:09
2,5,2021-10-28 01:05:58
2,6,2021-10-28 01:31:06
2,8,2021-10-28 01:52:28
2,9,2021-10-28 01:10:41
3,4,2021-10-28 01:58:36
3,8,2021-10-28 01:11:18
3,9,2021-10-28 01:10:57
4,8,2021-10-28 01:39:54
5,9,2021-10-28 01:11:49
6,8,2021-10-28 01:56:45
7,9,2021-10-28 01:18:27
7,10,2021-10-28 01:43:57
8,9,2021-10-28 01:50:40
9,10,2021-10-28 01:08:02
1,2,2021-10-28 02:30:14
1,3,2021-10-28 02:39:36
1,6,2021-10-28 02:42:42
1,10,2021-10-28 02:13:27
2,4,2021-10-28 02:12:29
2,6,2021-10-28 02:56:36
2,8,2021-10-28 02:30:16
3,5,2021-10-28 02:03:01
3,7,2021-10-28 02:28:34
4,5,2021-10-28 02:41:14
4,6,2021-10-28 02:49:15
4,10,2021-10-28 02:35:53
6,8,2021-10-28 02:54:34
7,10,2021-10-28 02:28:00
8,9,2021-10-28 02:30:39
9,10,2021-10-28 02:50:54
1,2,2021-10-28 03:32:15
1,3,2021-10-28 03:21:22
1,5,2021-10-28 03:52:33
1,7,2021-10-28 03:54:55
1,8,2021-10-28 03:56:54
2,3,2021-10-28 03:28:17
2,10,2021-10-28 03:48:36
3,5,2021-10-28 03:01:06
3,6,2021-10-28 03:59:52
3,7,2021-10-28 03:15:06
4,7,2021-10-28 03:03:35
4,8,2021-10-28 03:35:01
5,6,2021-10-28 03:05:04
6,7,2021-10-28 03:02:49
6,8,2021-10-28 03:08:57
6,9,2021-10-28 03:45:50
6,10,2021-10-28 03:35:50
1,3,2021-10-28 04:14:32
1,6,2021-10-28 04:29:40
1,7,2021-10-28 04:20:53
1,8,2021-10-28 04:38:46
1,9,2021-10-28 04:12:24
2,3,2021-10-28 04:54:34
2,4,2021-10-28 04:19:52
2,6,2021-10-28 04:24:29
2,10,2021-10-28 04:47:07
3,5,2021-10-28 04:21:29
3,6,2021-10-28 04:23:46
3,7,2021-10-28 04:27:23
4,9,2021-10-28 04:30:35
5,10,2021-10-28 04:56:37
6,7,2021-10-28 04:28:10
7,8,2021-10-28 04:32:28
7,9,2021-10-28 04:21:37
1,2,2021-10-28 05:56:45
1,3,2021-10-28 05:46:04
1,5,2021-10-28 05:16:50
1,6,2021-10-28 05:31:17
2,4,2021-10-28 05:01:45
2,6,2021-10-28 05:40:52
2,7,2021-10-28 05:32:33
2,8,2021-10-28 05:13:02
2,9,2021-10-28 05:46:58
3,5,2021-10-28 05:03:28
3,7,2021-10-28 05:35:44
3,8,2021-10-28 05:20:04
3,9,2021-10-28 05:51:00
3,10,2021-10-28 05:28:28
4,5,2021-10-28 05:28:43
4,6,2021-10-28 05:58:04
4,7,2021-10-28 05:01:52
4,8,2021-10-28 05:34:50
4,9,2021-10-28 05:50:42
4,10,2021-10-28 05:52:11
5,6,2021-10-28 05:20:36
5,7,2021-10-28 05:46:43
5,8,2021-10-28 05:21:03
5,9,2021-10-28 05:44:38
5,10,2021-10-28 05:31:24
6,7,2021-10-28 05:58:59
6,8,2021-10-28 05:54:01
6,9,2021-10-28 05:48:22
6,10,2021-10-28 05:30:15
7,8,2021-10-28 05:27:01
7,9,2021-10-28 05:26:23
7,10,2021-10-28 05:38:10
8,9,2021-10-28 05:40:20
8,10,2021-10-28 05:57:11
9,10,2021-10-28 05:08:34
1,3,2021-10-28 06:19:43
1,5,2021-10-28 06:14:46
1,6,2021-10-28 06:09:11
1,7,2021-10-28 06:16:23
1,8,2021-10-28 06:56:38
1,9,2021-10-28 06:43:26
1,10,2021-10-28 06:37:01
2,3,2021-10-28 06:56:46
2,5,2021-10-28 06:10:56
2,6,2021-10-28 06:32:11
2,7,2021-10-28 06:41:19
2,8,2021-10-28 06:55:40
2,9,2021-10-28 06:29:41
2,10,2021-10-28 06:05:09
3,4,2021-10-28 06:05:45
3,5,2021-10-28 06:46:07
3,6,2021-10-28 06:50:15
3,7,2021-10-28 06:28:05
3,8,2021-10-28 06:18:27
3,9,2021-10-28 06:26:07
3,10,2021-10-28 06:59:50
4,5,2021-10-28 06:06:31
4,6,2021-10-28 06:32:55
4,7,2021-10-28 06:54:47
4,8,2021-10-28 06:47:02
4,9,2021-10-28 06:30:36
4,10,2021-10-28 06:14:36
5,6,2021-10-28 06:37:59
5,7,2021-10-28 06:17:10
5,8,2021-10-28 06:23:05
5,9,2021-10-28 06:52:28
5,10,2021-10-28 06:54:08
6,7,2021-10-28 06:42:35
6,8,2021-10-28 06:05:37
6,9,2021-10-28 06:03:26
6,10,2021-10-28 06:00:38
7,8,2021-10-28 06:28:02
7,9,2021-10-28 06:48:53
7,10,2021-10-28 06:23:01
8,9,2021-10-28 06:02:08
8,10,2021-10-28 06:34:48
9,10,2021-10-28 06:44:54
1,2,2021-10-28 07:06:46
1,3,2021-10-28 07:28:41
1,4,2021-10-28 07:41:40
1,5,2021-10-28 07:14:44
1,6,2021-10-28 07:43:10
1,7,2021-10-28 07:54:54
1,8,2021-10-28 07:07:19
1,9,2021-10-28 07:28:57
1,10,2021-10-28 07:41:06
2,3,2021-10-28 07:13:20
2,4,2021-10-28 07:10:12
2,5,2021-10-28 07:34:51
2,6,2021-10-28 07:08:28
2,7,2021-10-28 07:15:23
2,8,2021-10-28 07:24:41
2,9,2021-10-28 07:16:50
2,10,2021-10-28 07:34:31
3,4,2021-10-28 07:08:30
3,5,2021-10-28 07:35:23
3,6,2021-10-28 07:37:45
3,7,2021-10-28 07:03:29
3,8,2021-10-28 07:23:32
3,9,2021-10-28 07:04:51
3,10,2021-10-28 07:42:53
4,5,2021-10-28 07:46:21
4,6,2021-10-28 07:42:56
4,7,2021-10-28 07:56:50
4,8,2021-10-28 07:26:56
4,9,2021-10-28 07:57:10
4,10,2021-10-28 07:39:47
5,6,2021-10-28 07:54:24
5,7,2021-10-28 07:17:31
5,8,2021-10-28 07:54:03
5,9,2021-10-28 07:30:44
5,10,2021-10-28 07:30:43
6,7,2021-10-28 07:01:26
6,8,2021-10-28 07:44:00
6,9,2021-10-28 07:32:52
